area_fips,manufacturing_exposure
18167,0.20542597833512247
18169,0.48951105373567855
18171,0.3920704845814978
18173,0.369916533475404
18175,0.5499793473771168
18177,0.32168445679192864
18179,0.3782575370464997
18181,0.41383970806865794
18183,0.5059823325505982
19001,0.17142857142857143
19003,0.34346754313886607
19005,0.3716789920569707
19007,0.3506415995225306
19009,0.07011070110701106
19011,0.1445910290237467
19013,0.2779740871613663
19015,0.1544822401804172
19017,0.19478927203065133
19019,0.23148705599036726
19021,0.23040867145158928
19023,0.13918236104731282
19025,0.10052447552447552
19027,0.12149774047772757
19029,0.21577574967405475
19031,0.2127940787734602
19033,0.20951477635782748
19035,0.29923273657289
19037,0.4194074476759989
19039,0.5030721966205837
19041,0.18932655654383734
19043,0.31684362934362936
19045,0.27664029781293625
19047,0.3159306644655386
19049,0.2503215434083601
19051,0.2415686274509804
19053,0.21987951807228914
19055,0.34217955957086393
19057,0.3693523077755533
19059,0.2676795080484717
19061,0.281526465736992
19063,0.2157185136468267
19065,0.19199392904572188
19067,0.32785521115040567
19069,0.2824196597353497
19073,0.20446473871131404
19075,0.14664523905182805
19077,0.02844141069397042
19079,0.39301919720767886
19081,0.41988384010932694
19083,0.20007177462766912
19085,0.07661452065784195
19087,0.28730425779733404
19089,0.30836618484450284
19091,0.2762278978388998
19093,0.33827442037248195
19095,0.4963472885642034
19097,0.29798442510306916
19099,0.09892660284305192
19101,0.303045515394913
19103,0.1397983193277311
19105,0.2731071779744346
19107,0.1487942534633145
19109,0.18041898247114152
19111,0.4137954514503609
19113,0.2584786053882726
19117,0.12697095435684647
19119,0.2965069049553209
19121,0.08848667672197084
19123,0.18326479527981404
19125,0.4392489941886455
19127,0.3740210258943061
19129,0.004969630038652678
19131,0.2703040399833403
19133,0.07064439140811456
19135,0.2882205513784461
19137,0.2826295585412668
19139,0.4688995215311005
19141,0.14236588720770288
19143,0.3352059925093633
19145,0.22485572959604286
19147,0.10295670538542767
19149,0.1488302638128422
19151,0.2747924858016601
19153,0.11014766483516483
19155,0.15530093282787408
19157,0.1997880233174351
19159,0.11965811965811966
19161,0.0916030534351145
19163,0.2126254246661926
19165,0.0865072335400059
19167,0.35156478502486105
19169,0.10919176682399884
19171,0.20259190690293574
19173,0.28353658536585363
19175,0.31760299625468164
19177,0.38688827331486614
19179,0.24779220779220779
19181,0.09117027389389006
19183,0.2164795594153781
19185,0.3328358208955224
19187,0.1917985807860262
19189,0.5231764911666958
19191,0.2475
19193,0.18005178153125384
19195,0.39536468984321743
19197,0.2861743237440962
20001,0.3790880878491287
20003,0.21986970684039087
20005,0.3176323468111713
20007,0.1622340425531915
20009,0.16101298944023923
20011,0.2783835792174471
20013,0.26465976795233614
20015,0.07434280956345903
20021,0.3733722496632241
20027,0.19258872651356992
20029,0.04007694773966015
20031,0.09671465485418974
20033,0.1211453744493392
20035,0.2811716320593841
20037,0.27630477253698016
20041,0.13588621444201313
20043,0.33131435493640216
20045,0.14623484999006556
20047,0.26721120186697783
20051,0.0671819938615437
20053,0.16687737041719342
20055,0.3318197942532813
20057,0.2866253644314869
20059,0.26573690162080665
20061,0.0733354271356784
20063,0.1573373676248109
20067,0.06927326816829579
20069,0.01910299003322259
20073,0.06447368421052632
20077,0.15348837209302327
20079,0.2903588590123709
20085,0.16501240694789082
20087,0.030991735537190084
20091,0.11981360231227511
20095,0.10051216389244558
20099,0.4461177120751589
20103,0.12224283652855081
20107,0.04963112005365526
20111,0.36801029159519727
20113,0.3101452218949934
20115,0.15671062839410396
20117,0.26542121959816706
20121,0.2066281697213156
20123,0.15431235431235432
20125,0.34989835102778405
20127,0.1260827718960539
20131,0.2441534144059869
20133,0.36443725278676736
20137,0.0809748427672956
20139,0.19527235354573483
20141,0.2069271758436945
20143,0.057571964956195244
20147,0.19455006337135614
20149,0.1378712334706265
20151,0.02919188323246707
20155,0.2525055679287305
20157,0.18975332068311196
20159,0.15817223198594024
20161,0.029284649776453054
20163,0.02413793103448276
20165,0.37166900420757365
20167,0.12408127972330307
20169,0.1648296364052138
20173,0.3086876922199229
20177,0.11228384019081694
20191,0.2463768115942029
20193,0.026842948717948716
20197,0.18250377073906485
20201,0.0529595015576324
20205,0.46337157987643424
20209,0.23930622483332234
21001,0.3728932584269663
21003,0.36596491228070177
21005,0.4139554794520548
21007,0.45979381443298967
21009,0.39126478616924476
21011,0.17653061224489797
21013,0.11501925545571245
21015,0.22843312395551202
21017,0.23677306515085264
21019,0.23767057945165707
21021,0.3133201170584348
21027,0.09346846846846847
21029,0.36308891250442793
21031,0.6330749354005168
21033,0.2649695231265687
21035,0.2869015132721409
21037,0.17648105319338195
21039,0.34615384615384615
21041,0.4908784731967443
21043,0.23155737704918034
21045,0.5961113566062749
21047,0.2868821999256782
21049,0.35659535522251457
21051,0.15867707172054998
21053,0.43195625759416767
21055,0.3467690339091491
21057,0.48628257887517146
21059,0.21209295901101557
21065,0.25503778337531485
21067,0.10414654279140835
21069,0.3595608417200366
21071,0.04409095761716665
21073,0.290734109221128
21075,0.43407043407043405
21077,0.1455160744500846
21081,0.16842872767043382
21083,0.44646077547339946
21085,0.470508166969147
21087,0.5385064177362894
21089,0.2710215427380125
21091,0.7877866814037027
21093,0.22842566987699056
21095,0.01917367639782286
21097,0.4603799814643188
21099,0.4564334085778781
21101,0.3362786198000645
21103,0.32732586458840723
21107,0.2317596566523605
21109,0.22304147465437787
21111,0.19166199232903294
21113,0.251840250587314
21117,0.11591006884681583
21121,0.2561307901907357
21123,0.3489847715736041
21125,0.27672155688622757
21133,0.0034495975469528554
21135,0.6509533898305084
21137,0.20346820809248556
21141,0.593039573393208
21145,0.1329681094220513
21147,0.41039156626506024
21149,0.31913183279742763
21151,0.27729271975316744
21155,0.38908621246367453
21157,0.36809499225606607
21161,0.44507992374248423
21163,0.24246575342465754
21165,0.20962199312714777
21167,0.4077609462544096
21169,0.7255287752090507
21171,0.598655462184874
21173,0.3613277707237439
21175,0.14981818181818182
21177,0.1295296838858905
21179,0.4073717176583956
21183,0.3259900340938893
21185,0.13172043010752688
21191,0.27695167286245354
21193,0.0274091529207491
21195,0.015445321307779031
21197,0.42677561282212445
21199,0.2772840151614168
21203,0.4358468219502566
21205,0.17936170212765956
21207,0.65427118049465
21209,0.5279457768508864
21211,0.4295110449242988
21213,0.5455737704918033
21217,0.6045720984759672
21219,0.6047794117647058
21221,0.4640383590836441
21225,0.20445969125214408
21227,0.23157859687676888
21229,0.3915407854984894
21231,0.4824634078983706
21233,0.2350620067643743
21235,0.13384689455946075
21237,0.2665330661322645
21239,0.46071336262600154
22001,0.20294311443004612
22003,0.25386646548472275
22005,0.2954105076676078
22007,0.5318985395849347
22009,0.13922183293380047
22011,0.229918509895227
22013,0.5018242122719735
22015,0.10504073007901023
22017,0.17432703570972943
22019,0.20268605004196955
22021,0.10858400586940573
22023,0.06647211413748379
22025,0.024786324786324785
22027,0.21299093655589124
22031,0.32437275985663083
22033,0.09580737042223982
22037,0.16055045871559634
22039,0.2404138770541692
22041,0.2578052550231839
22043,0.5148188803512623
22045,0.2347929463047355
22047,0.4673934588701685
22049,0.41006931776723826
22051,0.10900658589311749
22053,0.1445252679938744
22055,0.06387515619057967
